timestamp_local,heat_truth_mw,heat_pred_mw,cool_truth_mw,cool_pred_mw,outdoor_temperature_c,week
2023-09-12 00:00:00,0.0,0.0,124.77765453829613,177.6474188899132,20.9,autumn
2023-09-12 01:00:00,0.0,0.0,86.13848365303699,127.35186003864618,20.1,autumn
2023-09-12 02:00:00,0.0,0.0,55.31259731905547,50.356376075405066,17.7,autumn
2023-09-12 03:00:00,0.0,0.0,43.3499334061259,39.827813445606466,17.1,autumn
2023-09-12 04:00:00,0.0,0.0,40.99759571578173,43.708787573947106,17.4,autumn
2023-09-12 05:00:00,0.0,0.0,60.825725737919385,54.46028662191709,16.8,autumn
2023-09-12 06:00:00,0.0,0.0,114.48844006998934,114.35835323509744,16.6,autumn
2023-09-12 07:00:00,0.0,0.0,1109.1957459899606,665.5039866254576,18.6,autumn
2023-09-12 08:00:00,0.0,0.0,2749.3406635240576,1905.7371662102717,20.6,autumn
2023-09-12 09:00:00,0.0,0.0,3523.6255357910045,2832.877194076878,22.9,autumn
2023-09-12 10:00:00,0.0,0.0,3771.721960960418,3297.3783934836333,25.1,autumn
2023-09-12 11:00:00,0.0,0.0,3817.4407768952783,3668.441944600758,26.9,autumn
2023-09-12 12:00:00,0.0,0.0,4104.547617550597,4068.455082627492,28.4,autumn
2023-09-12 13:00:00,0.0,0.0,4668.918529738503,4392.110559495756,28.9,autumn
2023-09-12 14:00:00,0.0,0.0,4958.327581738706,4662.824361768187,29.7,autumn
2023-09-12 15:00:00,0.0,0.0,4804.254589139508,4460.426801289323,29.9,autumn
2023-09-12 16:00:00,0.0,0.0,4120.456038506209,3964.372147352804,29.4,autumn
2023-09-12 17:00:00,0.0,0.0,3265.309023345395,3252.053137057473,28.6,autumn
2023-09-12 18:00:00,0.0,0.0,1703.430964528894,1585.2060021739433,26.1,autumn
2023-09-12 19:00:00,0.0,0.0,1272.7825751001192,1187.8306648675052,24.1,autumn
2023-09-12 20:00:00,0.0,0.0,952.7426949191197,990.4284721942918,22.6,autumn
2023-09-12 21:00:00,0.0,0.0,732.9876403321601,779.9535716237658,21.3,autumn
2023-09-12 22:00:00,0.0,0.0,534.869385658061,679.893080697251,22.1,autumn
2023-09-12 23:00:00,0.0,0.0,232.20063869311542,168.03533453123023,20.4,autumn
2023-09-13 00:00:00,0.0,0.0,117.05598288377553,94.35736262816889,19.3,autumn
2023-09-13 01:00:00,0.0,0.0,87.23791066033957,82.99770629012065,19.2,autumn
2023-09-13 02:00:00,0.0,0.0,59.11514093468415,52.030279053731945,18.1,autumn
2023-09-13 03:00:00,0.0,0.0,47.1058978557667,39.827813445606466,17.1,autumn
2023-09-13 04:00:00,0.0,0.0,43.741138122238624,40.21856051514875,17.1,autumn
2023-09-13 05:00:00,0.0,0.0,70.70019796698475,72.92607020609901,18.1,autumn
2023-09-13 06:00:00,0.0,0.0,141.71958961409453,163.77202633759498,17.8,autumn
2023-09-13 07:00:00,0.0,0.0,1107.1496730997774,624.0377015139358,19.1,autumn
2023-09-13 08:00:00,0.0,0.0,2513.872319514951,2188.2087730770627,21.4,autumn
2023-09-13 09:00:00,0.0,0.0,3233.660498293759,2853.556461980874,24.2,autumn
2023-09-13 10:00:00,0.0,0.0,3013.413662368607,3215.243305742054,26.5,autumn
2023-09-13 11:00:00,0.0,0.0,3552.370469397012,4097.98494156332,28.6,autumn
2023-09-13 12:00:00,0.0,0.0,4101.546908214469,4349.294914930022,29.4,autumn
2023-09-13 13:00:00,0.0,0.0,4406.716436864774,4406.875332246841,29.1,autumn
2023-09-13 14:00:00,0.0,0.0,4487.629482714377,4214.673656450466,28.3,autumn
2023-09-13 15:00:00,0.0,0.0,3601.884145872459,3431.1994831108686,28.4,autumn
2023-09-13 16:00:00,0.0,0.0,3410.9510268114473,3447.134415733999,28.6,autumn
2023-09-13 17:00:00,0.0,0.0,2028.1549643186665,1316.1107655009898,24.4,autumn
2023-09-13 18:00:00,0.0,0.0,1240.7847127187613,1018.523677100444,22.4,autumn
2023-09-13 19:00:00,0.0,0.0,1058.6104162472711,919.4463651072149,22.0,autumn
2023-09-13 20:00:00,0.0,0.0,856.0790602754696,845.2703338684724,21.0,autumn
2023-09-13 21:00:00,0.0,0.0,701.2273562817854,579.7072153211428,20.4,autumn
2023-09-13 22:00:00,0.0,0.0,410.47277581526214,263.136493954708,19.6,autumn
2023-09-13 23:00:00,0.0,0.0,176.00580254419128,103.4663824044015,18.8,autumn
2023-09-14 00:00:00,0.0,0.0,105.11041821265803,74.51589344390698,18.6,autumn
2023-09-14 01:00:00,0.0,0.0,87.38352825889368,66.09917238387368,18.8,autumn
2023-09-14 02:00:00,0.0,0.0,70.70085834941983,59.48282763420525,18.7,autumn
2023-09-14 03:00:00,0.0,0.0,59.53962466085769,57.21654395962487,18.6,autumn
2023-09-14 04:00:00,0.0,0.0,59.40941839640525,57.21654395962487,18.6,autumn
2023-09-14 05:00:00,0.0,0.0,89.5913012926089,81.82366482437281,18.3,autumn
2023-09-14 06:00:00,0.0,0.0,150.01911402664263,167.69435707217994,18.1,autumn
