Year,Month,Day,Hour,Minute,zone_windows_transmitted_solar_rate_w,site_outdoor_air_drybulb_c,zone_air_heat_balance_outdoor_air_transfer_rate_w,zone_ideal_loads_outdoor_air_sensible_cooling_rate_w,zone_ideal_loads_outdoor_air_sensible_heating_rate_w,zone_total_cooling_rate_w,zone_total_heating_rate_w,zone_infiltration_sensible_heat_gain_energy_j,zone_infiltration_sensible_heat_loss_energy_j,zone_mean_air_temperature_c,zone_ventilation_sensible_heat_gain_energy_j,zone_ventilation_sensible_heat_loss_energy_j,zone_windows_total_heat_gain_rate_w,zone_windows_total_heat_loss_rate_w,zone_total_heating_kwh,zone_total_cooling_kwh,zone_windows_transmitted_solar_kwh,zone_windows_total_heat_gain_kwh,zone_windows_total_heat_loss_kwh,zone_infiltration_sensible_heat_loss_kwh,zone_infiltration_sensible_heat_gain_kwh,zone_ventilation_sensible_heat_loss_kwh,zone_ventilation_sensible_heat_gain_kwh,zone_air_heat_balance_outdoor_air_loss_kwh,zone_air_heat_balance_outdoor_air_gain_kwh,zone_ideal_loads_outdoor_air_sensible_heating_kwh,zone_ideal_loads_outdoor_air_sensible_cooling_kwh,heating_kwh_per_reference_gfa_m2,cooling_kwh_per_reference_gfa_m2,zone_total_heating_rate_w_scaled_to_cohort,zone_total_cooling_rate_w_scaled_to_cohort,timestamp_local,heating_setpoint_c,cooling_setpoint_c,internal_gains_w_m2,infiltration_ach,ventilation_ach,internal_gains_fraction,infiltration_fraction,ventilation_fraction,event_type,event_active,event_elapsed_h,event_remaining_h,event_setpoint_delta_c,reference_heating_setpoint_c,heating_setpoint_delta_c,epw_outdoor_air_drybulb_c,epw_ghi_wh_m2,epw_dni_wh_m2,epw_dhi_wh_m2,internal_gains_total_w,approx_transmission_loss_seed_ua_w,approx_transmission_gain_seed_ua_w,approx_infiltration_loss_w,approx_infiltration_gain_w,approx_ventilation_loss_w,approx_ventilation_gain_w,window_to_floor_ratio_reference,wall_to_floor_ratio_reference,roof_to_floor_ratio_reference,floor_exposed_to_floor_ratio_reference,window_solar_transmitted_kwh,window_heat_gain_kwh,window_heat_loss_kwh,teacher_infiltration_sensible_heat_loss_kwh,teacher_infiltration_sensible_heat_gain_kwh,teacher_ventilation_sensible_heat_loss_kwh,teacher_ventilation_sensible_heat_gain_kwh,teacher_infiltration_sensible_heat_loss_w,teacher_ventilation_sensible_heat_loss_w,teacher_outdoor_air_loss_w,teacher_outdoor_air_gain_w,teacher_outdoor_air_loss_kwh,teacher_outdoor_air_gain_kwh,teacher_ideal_loads_outdoor_air_sensible_heating_kwh,teacher_ideal_loads_outdoor_air_sensible_cooling_kwh,cohort_id,heating_w_per_m2,internal_gains_w_per_m2,solar_gains_w_per_m2,transmission_loss_w_per_m2,ventilation_loss_w_per_m2
2021,1,18,23,0,0.0,0.5,-1602.21745291176,0.0,0.0,0.0,21239.226096502825,0.0,5767982.830482337,22.0,0.0,0.0,0.0,8064.552305238417,21.239226096502826,0.0,0.0,0.0,8.064552305238417,1.60221745291176,0.0,0.0,0.0,1.60221745291176,0.0,0.0,0.0,0.0212392260965028,0.0,458380587.9687079,0.0,2021-01-18 22:00:00,22.0,27.0,2.536446665,0.07,0.372817549,0.2324344276229288,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,0.5,0,0,0,2536.446665,53406.00000000001,0.0,1535.105656554721,0.0,8175.918976182384,0.0,0.18,0.82,0.37,0.36,0.0,0.0,8.064552305238417,1.60221745291176,0.0,0.0,0.0,1602.21745291176,0.0,1602.21745291176,0.0,1.60221745291176,0.0,0.0,0.0,residential_1975_1990,21.239226096502826,2.536446665,0.0,53.406000000000006,8.175918976182384
2021,1,18,24,0,0.0,0.7,-1586.5182105554538,0.0,0.0,0.0,21567.547967137973,0.0,5711465.557999634,22.000000000000004,0.0,0.0,0.0,7958.366417965267,21.567547967137973,0.0,0.0,0.0,7.958366417965267,1.5865182105554538,0.0,0.0,0.0,1.5865182105554538,0.0,0.0,0.0,0.0215675479671379,0.0,465466362.7243853,0.0,2021-01-18 23:00:00,22.0,27.0,1.901621411,0.07,0.372817549,0.1742604290957133,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,0.7,0,0,0,1901.621411,52909.20000000002,0.0,1520.8256039356077,0.0,8099.8639159388285,0.0,0.18,0.82,0.37,0.36,0.0,0.0,7.958366417965267,1.5865182105554538,0.0,0.0,0.0,1586.5182105554538,0.0,1586.5182105554538,0.0,1.5865182105554538,0.0,0.0,0.0,residential_1975_1990,21.567547967137973,1.901621411,0.0,52.90920000000002,8.099863915938828
2021,1,18,1,0,0.0,-5.1,-2062.0617135007587,0.0,0.0,0.0,19973.849579721984,0.0,7423422.168602731,22.0,0.0,0.0,0.0,9102.003209609204,19.973849579721985,0.0,0.0,0.0,9.102003209609206,2.062061713500759,0.0,0.0,0.0,2.062061713500759,0.0,0.0,0.0,0.0199738495797219,0.0,71845248.91782683,0.0,2021-01-18 00:00:00,22.0,27.0,1.629709571,0.07,0.372817549,0.1493430224865358,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,-5.1,0,0,0,1629.709571,44651.68319409283,0.0,1934.9471298899048,0.0,10305.460663001984,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,9.102003209609206,2.062061713500759,0.0,0.0,0.0,2062.0617135007587,0.0,2062.0617135007587,0.0,2.062061713500759,0.0,0.0,0.0,residential_1990_2000,19.973849579721982,1.6297095709999998,0.0,44.651683194092826,10.305460663001984
2021,1,18,2,0,0.0,-3.0,-1887.8105319363133,0.0,0.0,0.0,19003.562319410907,0.0,6796117.9149707295,22.000000000000004,0.0,0.0,0.0,8372.523394893355,19.003562319410907,0.0,0.0,0.0,8.372523394893355,1.8878105319363137,0.0,0.0,0.0,1.8878105319363132,0.0,0.0,0.0,0.0190035623194109,0.0,68355159.06506166,0.0,2021-01-18 01:00:00,22.0,27.0,1.565651263,0.07,0.372817549,0.1434728591750304,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,-3.0,0,0,0,1565.651263,41191.58966244727,0.0,1785.006577389211,0.0,9506.882530444636,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,8.372523394893355,1.8878105319363137,0.0,0.0,0.0,1887.8105319363135,0.0,1887.8105319363133,0.0,1.8878105319363132,0.0,0.0,0.0,residential_1990_2000,19.003562319410904,1.565651263,0.0,41.19158966244727,9.506882530444635
2021,1,18,3,0,0.0,-3.1,-1896.1865836456584,0.0,0.0,0.0,19318.461466266333,0.0,6826271.701124372,22.000000000000004,0.0,0.0,0.0,8830.226458921934,19.31846146626633,0.0,0.0,0.0,8.830226458921935,1.8961865836456588,0.0,0.0,0.0,1.8961865836456584,0.0,0.0,0.0,0.0193184614662663,0.0,69487840.44926552,0.0,2021-01-18 02:00:00,22.0,27.0,1.546836934,0.07,0.372817549,0.141748755194226,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,-3.1,0,0,0,1546.8369340000004,41356.35602109706,0.0,1792.146603698768,0.0,9544.910060566415,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,8.830226458921935,1.8961865836456588,0.0,0.0,0.0,1896.1865836456589,0.0,1896.1865836456584,0.0,1.8961865836456584,0.0,0.0,0.0,residential_1990_2000,19.31846146626633,1.546836934,0.0,41.356356021097056,9.544910060566414
2021,1,18,4,0,0.0,-3.6,-1936.8047806461268,0.0,0.0,0.0,19944.062037233976,0.0,6972497.210326057,22.0,0.0,0.0,0.0,9137.748339406122,19.944062037233977,0.0,0.0,0.0,9.13774833940612,1.9368047806461268,0.0,0.0,0.0,1.9368047806461268,0.0,0.0,0.0,0.0199440620372339,0.0,71738104.15356095,0.0,2021-01-18 03:00:00,22.0,27.0,1.558035939,0.07,0.372817549,0.1427750075310246,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,-3.6,0,0,0,1558.0359390000003,42180.187814346,0.0,1827.846735246552,0.0,9735.047711175306,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,9.13774833940612,1.9368047806461268,0.0,0.0,0.0,1936.8047806461268,0.0,1936.8047806461268,0.0,1.9368047806461268,0.0,0.0,0.0,residential_1990_2000,19.944062037233973,1.5580359390000003,0.0,42.18018781434599,9.735047711175305
2021,1,18,5,0,0.0,-4.3,-1994.5648582718288,0.0,0.0,0.0,20465.928945270687,0.0,7180433.489778583,22.0,0.0,0.0,0.0,9470.655245398038,20.465928945270687,0.0,0.0,0.0,9.47065524539804,1.9945648582718285,0.0,0.0,0.0,1.9945648582718285,0.0,0.0,0.0,0.0204659289452706,0.0,73615241.44550987,0.0,2021-01-18 04:00:00,22.0,27.0,1.696903601,0.07,0.474751742,0.1555005365073275,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-4.3,0,0,0,1696.9036010000002,43333.552324894525,0.0,1877.8269194134496,0.0,12735.737159514698,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,9.47065524539804,1.9945648582718285,0.0,0.0,0.0,1994.5648582718288,0.0,1994.5648582718288,0.0,1.9945648582718285,0.0,0.0,0.0,residential_1990_2000,20.465928945270687,1.696903601,0.0,43.33355232489452,12.735737159514697
2021,1,18,6,0,0.0,-5.0,-2052.6121492439534,0.0,0.0,3.637978807091713e-12,20299.758872387232,0.0,7389403.737278232,22.0,0.0,0.0,0.0,9697.126045232566,20.299758872387237,3.637978807091713e-15,0.0,0.0,9.697126045232563,2.052612149243953,0.0,0.0,0.0,2.052612149243953,0.0,0.0,0.0,0.0202997588723872,3.6379788070917136e-18,73017533.41725248,1.308568445507042e-08,2021-01-18 05:00:00,22.0,27.0,2.757409394,0.07,0.474751742,0.2526829690765356,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-5.0,0,0,0,2757.4093940000007,44486.91683544304,0.0,1927.8071035803475,0.0,13074.71115235349,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,9.697126045232563,2.052612149243953,0.0,0.0,0.0,2052.6121492439534,0.0,2052.6121492439534,0.0,2.052612149243953,0.0,0.0,0.0,residential_1990_2000,20.29975887238723,2.757409394,0.0,44.48691683544303,13.074711152353489
2021,1,18,7,0,0.0,-5.3,-2077.680963784921,0.0,0.0,0.0,19678.407452505377,0.0,7479651.469625717,22.0,0.0,0.0,0.0,9687.92973310318,19.678407452505372,0.0,0.0,0.0,9.68792973310318,2.077680963784921,0.0,0.0,0.0,2.0776809637849216,0.0,0.0,0.0,0.0196784074525053,0.0,70782553.7630461,0.0,2021-01-18 06:00:00,22.0,27.0,4.092954646,0.07,0.474751742,0.3750694164230009,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-5.3,0,0,0,4092.9546460000006,44981.21591139241,0.0,1949.2271825090183,0.0,13219.985720712975,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,9.68792973310318,2.077680963784921,0.0,0.0,0.0,2077.680963784921,0.0,2077.680963784921,0.0,2.0776809637849216,0.0,0.0,0.0,residential_1990_2000,19.678407452505375,4.092954646,0.0,44.98121591139241,13.219985720712973
2021,1,18,8,0,0.0,-5.5,-2095.2633212778383,0.0,0.0,0.0,19447.57116569633,0.0,7542947.956600218,22.000000000000004,0.0,0.0,0.0,9553.568700309896,19.447571165696328,0.0,0.0,0.0,9.553568700309896,2.095263321277838,0.0,0.0,0.0,2.095263321277838,0.0,0.0,0.0,0.0194475711656963,0.0,69952243.59079468,0.0,2021-01-18 07:00:00,22.0,27.0,4.560374093,0.07,0.474751742,0.4179027127514577,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-5.5,0,0,0,4560.374093,45310.748628692,0.0,1963.507235128132,0.0,13316.835432952632,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,9.553568700309896,2.095263321277838,0.0,0.0,0.0,2095.2633212778383,0.0,2095.2633212778383,0.0,2.095263321277838,0.0,0.0,0.0,residential_1990_2000,19.447571165696328,4.560374093,0.0,45.310748628692,13.31683543295263
2021,1,18,9,0,1100.32057471443,-5.2,-2070.152519129112,0.0,0.0,0.0,18830.96343919229,0.0,7452549.068864802,22.0,0.0,0.0,0.0,8123.098509607439,18.83096343919229,0.0,1.10032057471443,0.0,8.12309850960744,2.0701525191291115,0.0,0.0,0.0,2.0701525191291115,0.0,0.0,0.0,0.0188309634391922,0.0,67734326.83826678,0.0,2021-01-18 08:00:00,22.0,27.0,3.981860517,0.07,0.474751742,0.3648889932969413,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-5.2,2,29,1,3981.860517000001,44816.44955274262,0.0,1942.087156199461,0.0,13171.560864593146,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,1.10032057471443,0.0,8.12309850960744,2.0701525191291115,0.0,0.0,0.0,2070.152519129112,0.0,2070.152519129112,0.0,2.0701525191291115,0.0,0.0,0.0,residential_1990_2000,18.830963439192285,3.9818605170000003,1.1003205747144298,44.81644955274261,13.171560864593145
2021,1,18,10,0,10639.58781300429,-4.0,-1970.507044972472,0.0,0.0,0.0,11154.104003203916,0.0,7093825.361900899,22.0,0.0,0.0,3337.0464635601784,0.0,11.154104003203916,0.0,10.639587813004288,3.337046463560178,0.0,1.970507044972472,0.0,0.0,0.0,1.970507044972472,0.0,0.0,0.0,0.0111541040032039,0.0,40120927.88458199,0.0,2021-01-18 09:00:00,22.0,27.0,3.72556163,0.07,0.474751742,0.3414023235702437,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-4.0,56,223,32,3725.5616300000006,42839.25324894516,0.0,1856.4068404847792,0.0,12590.462591155214,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,10.639587813004288,3.337046463560178,0.0,1.970507044972472,0.0,0.0,0.0,1970.507044972472,0.0,1970.507044972472,0.0,1.970507044972472,0.0,0.0,0.0,residential_1990_2000,11.154104003203916,3.72556163,10.639587813004288,42.839253248945155,12.590462591155212
2021,1,18,11,0,11515.465136369448,-2.7,-1862.7593806158004,0.0,0.0,9.094947017729282e-13,7578.661051024538,0.0,6705933.770216881,22.0,0.0,0.0,5274.076891938347,0.0,7.578661051024538,9.094947017729285e-16,11.515465136369446,5.274076891938347,0.0,1.8627593806158005,0.0,0.0,0.0,1.8627593806158005,0.0,0.0,0.0,0.0075786610510245,9.094947017729282e-19,27260182.74551739,3.271421113767605e-09,2021-01-18 10:00:00,22.0,27.0,3.763190286,0.07,0.474751742,0.3448505313485768,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-2.7,135,205,89,3763.190286000001,40697.2905864979,0.0,1763.5864984605405,0.0,11960.939461597452,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,11.515465136369446,5.274076891938347,0.0,1.8627593806158005,0.0,0.0,0.0,1862.7593806158,0.0,1862.7593806158004,0.0,1.8627593806158005,0.0,0.0,0.0,residential_1990_2000,7.578661051024537,3.7631902860000004,11.515465136369446,40.69729058649789,11.960939461597452
2021,1,18,12,0,10080.28263306484,-1.6,-1772.9394817602545,0.0,0.0,0.0,7091.058618872356,0.0,6382582.134336917,22.0,0.0,0.0,3777.005821126915,0.0,7.0910586188723554,0.0,10.080282633064838,3.7770058211269153,0.0,1.7729394817602546,0.0,0.0,0.0,1.7729394817602544,0.0,0.0,0.0,0.0070910586188723,0.0,25506293.59304892,0.0,2021-01-18 11:00:00,22.0,27.0,3.984930584,0.07,0.474751742,0.3651703275255517,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-1.6,169,123,131,3984.9305840000006,38884.86064135021,0.0,1685.046209055415,0.0,11428.266044279348,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,10.080282633064838,3.7770058211269153,0.0,1.7729394817602546,0.0,0.0,0.0,1772.9394817602547,0.0,1772.9394817602545,0.0,1.7729394817602544,0.0,0.0,0.0,residential_1990_2000,7.0910586188723554,3.984930584,10.08028263306484,38.88486064135021,11.428266044279347
2021,1,18,13,0,6653.743725729194,-0.9,-1715.3399044716004,0.0,0.0,0.0,8514.400967369336,0.0,6175223.65609776,22.0,0.0,0.0,0.0,92.93721794045727,8.514400967369337,0.0,6.653743725729194,0.0,0.0929372179404572,1.7153399044716,0.0,0.0,0.0,1.7153399044716005,0.0,0.0,0.0,0.0085144009673693,0.0,30626006.99205576,0.0,2021-01-18 12:00:00,22.0,27.0,4.094298526,0.07,0.474751742,0.3751925666484341,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-0.9,145,17,139,4094.298526000001,37731.49613080169,0.0,1635.0660248885167,0.0,11089.29205144055,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,6.653743725729194,0.0,0.0929372179404572,1.7153399044716,0.0,0.0,0.0,1715.3399044716,0.0,1715.3399044716004,0.0,1.7153399044716005,0.0,0.0,0.0,residential_1990_2000,8.514400967369335,4.094298526,6.653743725729194,37.73149613080168,11.08929205144055
2021,1,18,14,0,3282.6939741469887,-2.5,-1846.5852229805769,0.0,0.0,0.0,12110.675136565726,0.0,6647706.802730076,22.0,0.0,0.0,0.0,4590.701521924983,12.110675136565726,0.0,3.2826939741469885,0.0,4.590701521924983,1.8465852229805768,0.0,0.0,0.0,1.8465852229805768,0.0,0.0,0.0,0.0121106751365657,0.0,43561681.30117719,0.0,2021-01-18 13:00:00,22.0,27.0,3.841201014,0.07,0.474751742,0.3519992639284231,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-2.5,76,0,76,3841.2010140000007,40367.75786919832,0.0,1749.3064458414265,0.0,11864.089749357796,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,3.2826939741469885,0.0,4.590701521924983,1.8465852229805768,0.0,0.0,0.0,1846.5852229805769,0.0,1846.5852229805769,0.0,1.8465852229805768,0.0,0.0,0.0,residential_1990_2000,12.110675136565725,3.841201014,3.2826939741469885,40.367757869198314,11.864089749357795
2021,1,18,15,0,2538.520653193282,-1.8,-1788.6773432505977,0.0,0.0,0.0,13171.607866558845,0.0,6439238.435702152,22.0,0.0,0.0,0.0,4978.151057730087,13.171607866558842,0.0,2.5385206531932822,0.0,4.978151057730087,1.7886773432505976,0.0,0.0,0.0,1.7886773432505978,0.0,0.0,0.0,0.0131716078665588,0.0,47377819.78600931,0.0,2021-01-18 14:00:00,22.0,27.0,3.521291779,0.07,0.474751742,0.3226834809653644,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-1.8,56,9,53,3521.291779,39214.3933586498,0.0,1699.3262616745287,0.0,11525.115756519004,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,2.5385206531932822,0.0,4.978151057730087,1.7886773432505976,0.0,0.0,0.0,1788.6773432505977,0.0,1788.6773432505977,0.0,1.7886773432505978,0.0,0.0,0.0,residential_1990_2000,13.171607866558844,3.521291779,2.538520653193282,39.2143933586498,11.525115756519003
2021,1,18,16,0,2699.21519700614,-1.3,-1748.2105706204532,0.0,0.0,0.0,12842.046803210862,0.0,6293558.05423363,22.000000000000004,0.0,0.0,0.0,4630.5716393947005,12.84204680321086,0.0,2.69921519700614,0.0,4.6305716393947005,1.748210570620453,0.0,0.0,0.0,1.7482105706204532,0.0,0.0,0.0,0.0128420468032108,0.0,46192399.99322699,0.0,2021-01-18 15:00:00,22.0,27.0,3.528459143,0.07,0.474751742,0.3233402825342258,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-1.3,41,29,34,3528.4591430000005,38390.56156540086,0.0,1663.6261301267448,0.0,11282.991475919867,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,2.69921519700614,0.0,4.6305716393947005,1.748210570620453,0.0,0.0,0.0,1748.210570620453,0.0,1748.2105706204532,0.0,1.7482105706204532,0.0,0.0,0.0,residential_1990_2000,12.842046803210861,3.528459143,2.6992151970061395,38.39056156540085,11.282991475919866
2021,1,18,17,0,0.0,-1.3,-1747.906690680562,0.0,0.0,1.8189894035458565e-12,14759.045541316224,0.0,6292464.086450023,22.0,0.0,0.0,0.0,7738.814421600782,14.759045541316226,1.8189894035458565e-15,0.0,0.0,7.738814421600782,1.7479066906805618,0.0,0.0,0.0,1.747906690680562,0.0,0.0,0.0,0.0147590455413162,1.8189894035458564e-18,53087778.42113727,6.54284222753521e-09,2021-01-18 16:00:00,22.0,27.0,3.948197848,0.07,0.474751742,0.3618042198975073,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-1.3,17,16,15,3948.197848,38390.56156540085,0.0,1663.6261301267446,0.0,11282.991475919864,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,7.738814421600782,1.7479066906805618,0.0,0.0,0.0,1747.9066906805615,0.0,1747.906690680562,0.0,1.747906690680562,0.0,0.0,0.0,residential_1990_2000,14.759045541316222,3.9481978479999995,0.0,38.390561565400844,11.282991475919863
2021,1,18,18,0,0.0,-1.0,-1723.437929973069,0.0,0.0,0.0,14727.714012936627,0.0,6204376.547903049,22.0,0.0,0.0,0.0,7340.711813106771,14.727714012936628,0.0,0.0,0.0,7.340711813106771,1.723437929973069,0.0,0.0,0.0,1.723437929973069,0.0,0.0,0.0,0.0147277140129366,0.0,52975079.99280358,0.0,2021-01-18 17:00:00,22.0,27.0,4.383636219,0.07,0.474751742,0.4017068403330312,1.0,1.0,none,0.0,0.0,0.0,0.0,22.0,0.0,-1.0,2,0,2,4383.636219,37896.26248945148,0.0,1642.206051198074,0.0,11137.716907560382,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,7.340711813106771,1.723437929973069,0.0,0.0,0.0,1723.437929973069,0.0,1723.437929973069,0.0,1.723437929973069,0.0,0.0,0.0,residential_1990_2000,14.727714012936625,4.383636219,0.0,37.89626248945147,11.13771690756038
2021,1,18,19,0,0.0,0.2,-1625.9845680228068,0.0,0.0,0.0,13803.72062306393,0.0,5853544.444882105,22.0,0.0,0.0,0.0,7460.11738257278,13.80372062306393,0.0,0.0,0.0,7.46011738257278,1.6259845680228069,0.0,0.0,0.0,1.6259845680228069,0.0,0.0,0.0,0.0138037206230639,0.0,49651507.597363785,0.0,2021-01-18 18:00:00,22.0,27.0,5.259160364,0.07,0.372817549,0.48193795905562,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,0.2,0,0,0,5259.160364000001,35919.06618565402,0.0,1556.5257354833918,0.0,8290.001566547722,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,7.46011738257278,1.6259845680228069,0.0,0.0,0.0,1625.9845680228068,0.0,1625.9845680228068,0.0,1.6259845680228069,0.0,0.0,0.0,residential_1990_2000,13.803720623063928,5.259160364,0.0,35.91906618565401,8.290001566547721
2021,1,18,20,0,0.0,1.1,-1553.7815917972316,0.0,0.0,0.0,13827.566748933546,0.0,5593613.730470033,22.0,0.0,0.0,0.0,7600.881106216402,13.827566748933547,0.0,0.0,0.0,7.600881106216402,1.5537815917972315,0.0,0.0,0.0,1.5537815917972315,0.0,0.0,0.0,0.0138275667489335,0.0,49737281.2907117,0.0,2021-01-18 19:00:00,22.0,27.0,4.921846335,0.07,0.372817549,0.4510272388178659,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,1.1,0,0,0,4921.846335,34436.16895780591,0.0,1492.26549869738,0.0,7947.753795451714,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,7.600881106216402,1.5537815917972315,0.0,0.0,0.0,1553.7815917972316,0.0,1553.7815917972316,0.0,1.5537815917972315,0.0,0.0,0.0,residential_1990_2000,13.827566748933545,4.921846335,0.0,34.436168957805904,7.947753795451713
2021,1,18,21,0,0.0,0.6,-1593.879367326111,0.0,0.0,1.8189894035458565e-12,14611.17316883986,0.0,5737965.722374,22.0,0.0,0.0,0.0,7819.642379758886,14.61117316883986,1.8189894035458565e-15,0.0,0.0,7.819642379758886,1.593879367326111,0.0,0.0,0.0,1.593879367326111,0.0,0.0,0.0,0.0146111731688398,1.8189894035458564e-18,52555886.59096048,6.54284222753521e-09,2021-01-18 20:00:00,22.0,27.0,4.039615744,0.07,0.372817549,0.3701815560443536,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,0.6,0,0,0,4039.615744,35260.000751054846,0.0,1527.9656302451642,0.0,8137.891446060606,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,7.819642379758886,1.593879367326111,0.0,0.0,0.0,1593.879367326111,0.0,1593.879367326111,0.0,1.593879367326111,0.0,0.0,0.0,residential_1990_2000,14.611173168839859,4.039615744,0.0,35.26000075105484,8.137891446060605
2021,1,18,22,0,0.0,1.1,-1554.2488334824366,0.0,0.0,0.0,15011.031795330491,0.0,5595295.80053677,22.0,0.0,0.0,0.0,7888.597651499605,15.011031795330492,0.0,0.0,0.0,7.888597651499605,1.5542488334824365,0.0,0.0,0.0,1.5542488334824365,0.0,0.0,0.0,0.0150110317953304,0.0,53994164.29689281,0.0,2021-01-18 21:00:00,22.0,27.0,3.604198432,0.07,0.372817549,0.3302808654095541,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,1.1,0,0,0,3604.1984320000006,34436.16895780591,0.0,1492.26549869738,0.0,7947.753795451714,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,7.888597651499605,1.5542488334824365,0.0,0.0,0.0,1554.2488334824363,0.0,1554.2488334824366,0.0,1.5542488334824365,0.0,0.0,0.0,residential_1990_2000,15.011031795330489,3.604198432,0.0,34.436168957805904,7.947753795451713
2021,1,18,23,0,0.0,0.5,-1602.2174529117597,0.0,0.0,1.8189894035458565e-12,15646.801433171786,0.0,5767982.830482335,21.999999999999996,0.0,0.0,0.0,7757.0454993655585,15.646801433171786,1.8189894035458565e-15,0.0,0.0,7.757045499365558,1.6022174529117597,0.0,0.0,0.0,1.6022174529117597,0.0,0.0,0.0,0.0156468014331717,1.8189894035458564e-18,56281005.78444846,6.54284222753521e-09,2021-01-18 22:00:00,22.0,27.0,2.536446665,0.07,0.372817549,0.2324344276229288,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,0.5,0,0,0,2536.4466650000004,35424.76710970463,0.0,1535.1056565547208,0.0,8175.918976182384,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,7.757045499365558,1.6022174529117597,0.0,0.0,0.0,1602.2174529117597,0.0,1602.2174529117597,0.0,1.6022174529117597,0.0,0.0,0.0,residential_1990_2000,15.646801433171785,2.536446665,0.0,35.42476710970463,8.175918976182382
2021,1,18,24,0,0.0,0.7,-1586.518210555453,0.0,0.0,0.0,16029.24371277947,0.0,5711465.557999631,21.999999999999996,0.0,0.0,0.0,7657.783448949719,16.02924371277947,0.0,0.0,0.0,7.657783448949719,1.5865182105554532,0.0,0.0,0.0,1.586518210555453,0.0,0.0,0.0,0.0160292437127794,0.0,57656637.49056736,0.0,2021-01-18 23:00:00,22.0,27.0,1.901621411,0.07,0.372817549,0.1742604290957133,1.0,0.7852894808335428,none,0.0,0.0,0.0,0.0,22.0,0.0,0.7,0,0,0,1901.6214110000003,35095.23439240506,0.0,1520.8256039356072,0.0,8099.863915938827,0.0,0.18,0.8200000000000001,0.3699999999999999,0.36,0.0,0.0,7.657783448949719,1.5865182105554532,0.0,0.0,0.0,1586.5182105554532,0.0,1586.518210555453,0.0,1.586518210555453,0.0,0.0,0.0,residential_1990_2000,16.02924371277947,1.901621411,0.0,35.095234392405054,8.099863915938826
