timestamp_local,heat_truth_mw,heat_pred_mw,cool_truth_mw,cool_pred_mw,outdoor_temperature_c,week
2023-04-07 02:00:00,1444.3551861869773,1670.3109085746642,9.654437537759842e-14,0.0,3.5,spring
2023-04-07 03:00:00,1490.5665446160137,1686.688070734809,1.8076474279638727e-13,0.0,3.6,spring
2023-04-07 04:00:00,1543.488515366702,1677.367326629056,8.700698048619189e-14,0.0,3.8,spring
2023-04-07 05:00:00,1583.7668449921216,1725.6825127672967,1.7379424666890403e-15,0.0,3.2,spring
2023-04-07 06:00:00,1497.827317183061,1628.6205888269528,0.0,0.0,3.0,spring
2023-04-07 07:00:00,1187.3001545806737,1182.3442644926308,9.836734854175257e-14,0.0,3.5,spring
2023-04-07 08:00:00,1179.8835022348885,1426.6129311537084,4.929603183523852e-14,0.0,4.2,spring
2023-04-07 09:00:00,1045.1246434271707,1206.8258558394293,4.336505601814782e-14,0.0,4.4,spring
2023-04-07 10:00:00,753.9983438973711,1066.3001515767398,1.6357105568838024e-15,0.0,4.7,spring
2023-04-07 11:00:00,623.2488867877175,890.5922688919936,7.044791151036573e-14,0.0,5.0,spring
2023-04-07 12:00:00,327.8223335987392,418.9543808569574,0.0,0.0,6.0,spring
2023-04-07 13:00:00,147.3863207227928,352.819823479761,0.0,0.0,8.2,spring
2023-04-07 14:00:00,0.0,34.41341796264886,0.0,0.0,8.2,spring
2023-04-07 15:00:00,280.3467407929257,621.7972450938053,0.0026997901174045285,0.0,7.2,spring
2023-04-07 16:00:00,661.1320550026716,673.3346938425443,1.3054459831189229e-13,0.0,6.8,spring
2023-04-07 17:00:00,722.9256386181537,557.1998540213712,2.464801591761926e-14,0.0,6.3,spring
2023-04-07 18:00:00,972.665179335355,738.0940650391544,3.271421113767605e-15,0.0,6.1,spring
2023-04-07 19:00:00,1134.704641796066,1020.87145898687,3.689711883352074e-15,0.0,5.5,spring
2023-04-07 20:00:00,1248.0122056562504,1242.4804705329007,1.4437933319604415e-13,0.0,5.0,spring
2023-04-07 21:00:00,1307.9197714251382,1181.7690564602628,6.10729527719548e-14,0.0,5.2,spring
2023-04-07 22:00:00,1450.2326220736927,1249.628553758645,6.427959449737125e-14,0.0,5.1,spring
2023-04-07 23:00:00,1572.8785742280925,1421.5375961323662,3.3981496673566814e-14,0.0,4.8,spring
2023-04-08 00:00:00,1649.8286420829568,1462.0092934938007,9.138422634709007e-14,0.0,4.7,spring
2023-04-08 01:00:00,1792.3196200665157,1685.1388560369,8.042113522780637e-14,0.0,3.5,spring
2023-04-08 02:00:00,1925.011465498953,1803.7333685313451,2.0077956940054494e-14,0.0,2.3,spring
2023-04-08 03:00:00,2004.648170112732,1974.3070574980848,2.2119545039385406e-14,0.0,1.7,spring
2023-04-08 04:00:00,2042.5176028039814,1993.0351291749453,2.735503886012312e-13,0.0,1.5,spring
2023-04-08 05:00:00,2051.2828141284817,2027.5928801095251,7.851410673042253e-14,0.0,1.2,spring
